year,month,date,"longitude (degree: E+, W-)","latitude (degree: N+, S-)",Level 0 (pieces/m3),ratio (fragment<5 mm),Level 1 (pieces/m3),windspeed (m/s),significant wave height (m),Level 2p (pieces/km2),Level 2w1 (g/km2),Level 2w2 (g/km2),No. in Table 1
2012,4,27,-159.29,19.09,0.00909,0.83,0.00754,7.9,2.32,18800.0,445.0,14.9,1
2012,4,27,-158.85,19.41,0.0157,0.83,0.013,7.44,2.33,30700.0,726.0,27.2,1
2012,4,27,-158.32,19.84,0.0,0.83,0.0,7.44,2.33,0.0,0.0,0.0,1
2012,4,29,-158.74,19.64,0.0,0.83,0.0,7.75,2.78,0.0,0.0,0.0,1
2012,4,29,-156.47,19.43,0.00878,0.83,0.00729,7.71,2.91,22200.0,526.0,18.3,1
2012,5,13,-157.82,20.38,0.00314,0.83,0.00261,6.3,1.9,4240.0,100.0,2.43,1
2012,5,14,-157.97,19.19,0.0283,0.83,0.0235,3.02,1.64,15800.0,374.0,12.1,1
2012,5,15,-158.49,18.25,0.118,0.83,0.0979,4.82,1.53,98100.0,2320.0,112.0,1
2012,5,15,-158.8,17.17,0.00215,0.83,0.00178,5.68,1.64,2250.0,53.3,1.12,1
2012,5,15,-158.8,16.34,0.0,0.83,0.0,7.14,1.8,0.0,0.0,0.0,1
2012,5,16,-158.9,15.83,0.00918,0.83,0.00762,8.87,2.08,19100.0,452.0,15.2,1
2012,5,16,-158.81,14.91,0.00109,0.83,0.000905,8.86,2.21,2400.0,56.9,1.22,1
2012,5,17,-158.85,13.94,0.00108,0.83,0.000896,8.99,2.38,2610.0,61.7,1.34,1
2012,5,18,-159.2,12.78,0.0,0.83,0.0,9.0,2.46,0.0,0.0,0.0,1
2012,5,18,-159.45,12.01,0.0,0.83,0.0,9.0,2.46,0.0,0.0,0.0,1
2012,5,19,-159.84,10.78,0.0,0.83,0.0,9.78,2.51,0.0,0.0,0.0,1
2012,5,19,-160.81,8.93,0.0,0.83,0.0,9.93,2.62,0.0,0.0,0.0,1
2012,5,20,-161.18,8.08,0.0,0.83,0.0,9.2,2.62,0.0,0.0,0.0,1
2012,5,20,-161.67,6.9,0.0,0.83,0.0,9.72,2.71,0.0,0.0,0.0,1
2012,5,25,-161.12,3.97,0.0,0.83,0.0,10.2,2.86,0.0,0.0,0.0,1
2012,5,25,-160.55,2.95,0.0,0.83,0.0,8.49,2.86,0.0,0.0,0.0,1
2012,5,26,-159.93,2.1,0.0,0.83,0.0,7.9,2.72,0.0,0.0,0.0,1
2012,5,26,-158.96,1.03,0.0,0.83,0.0,7.83,2.61,0.0,0.0,0.0,1
2012,5,27,-158.08,0.22,0.0,0.83,0.0,8.23,2.46,0.0,0.0,0.0,1
2012,6,5,-155.56,17.29,0.0,0.83,0.0,9.33,2.38,0.0,0.0,0.0,1
2012,6,21,-158.32,21.54,0.0,0.83,0.0,10.7,2.47,0.0,0.0,0.0,1
2012,6,22,-158.69,22.34,0.0064,0.83,0.00531,8.54,2.36,14500.0,344.0,10.9,1
2012,6,22,-158.82,23.02,0.0125,0.83,0.0104,8.52,2.36,28400.0,671.0,24.7,1
2012,6,23,-158.88,23.91,0.00889,0.83,0.00738,9.45,2.29,21700.0,512.0,17.8,1
2012,6,23,-158.85,24.61,0.0101,0.83,0.00838,9.54,2.21,24000.0,569.0,20.2,1
2012,6,23,-158.88,25.3,0.0,0.83,0.0,9.86,2.32,0.0,0.0,0.0,1
2012,6,24,-158.94,26.51,0.0189,0.83,0.0157,10.7,2.64,60500.0,1430.0,62.2,1
2012,6,25,-158.98,27.52,0.0,0.83,0.0,11.0,2.69,0.0,0.0,0.0,1
2012,6,25,-159.03,28.33,0.0214,0.83,0.0178,10.6,2.61,66500.0,1570.0,69.9,1
2012,6,25,-158.81,29.1,0.00229,0.83,0.0019,9.8,2.27,5750.0,136.0,3.52,1
2012,6,26,-158.62,30.01,0.0204,0.83,0.0169,8.99,1.96,40600.0,960.0,38.2,1
2012,6,27,-157.36,29.7,0.0433,0.83,0.0359,9.8,2.27,109000.0,2570.0,127.0,1
2012,6,27,-157.1,30.33,0.0507,0.83,0.0421,9.09,2.06,107000.0,2530.0,125.0,1
2012,6,27,-157.24,31.3,0.0773,0.83,0.0642,8.44,1.79,132000.0,3120.0,161.0,1
2012,6,28,-157.05,32.18,0.0638,0.83,0.053,6.5,1.37,64000.0,1510.0,66.6,1
2012,6,29,-156.79,32.54,0.107,0.83,0.0888,7.39,1.4,125000.0,2950.0,150.0,1
2012,6,29,-156.55,32.81,0.204,0.83,0.169,7.39,1.4,238000.0,5630.0,331.0,1
2012,6,29,-155.66,33.19,0.0145,0.83,0.012,7.5,1.47,18100.0,428.0,14.2,1
2012,6,30,-155.85,34.03,0.00871,0.83,0.00723,9.24,1.82,16500.0,391.0,12.8,1
2012,7,1,-155.49,35.11,0.226,0.83,0.188,6.67,1.36,232000.0,5490.0,320.0,1
2012,7,1,-154.97,36.13,0.224,0.83,0.186,5.13,1.15,149000.0,3530.0,187.0,1
2012,7,2,-153.55,37.12,0.127,0.83,0.105,2.44,0.927,32400.0,767.0,29.0,1
2012,7,2,-151.84,37.71,0.185,0.83,0.154,3.25,0.973,65900.0,1560.0,69.0,1
2012,7,2,-150.25,38.03,0.11,0.83,0.0913,5.66,1.08,76000.0,1800.0,82.1,1
2012,7,3,-148.42,38.34,0.199,0.83,0.165,3.66,1.12,92100.0,2180.0,104.0,1
2012,7,4,-146.57,38.69,0.234,0.83,0.194,7.17,1.24,234000.0,5540.0,324.0,1
2012,7,4,-145.63,39.0,0.0509,0.83,0.0422,7.87,1.29,58500.0,1380.0,59.7,1
2012,7,4,-144.59,38.99,0.0,0.83,0.0,7.48,1.26,0.0,0.0,0.0,1
2012,7,5,-143.33,39.1,0.0234,0.83,0.0194,5.24,1.71,23600.0,558.0,19.7,1
2012,7,6,-142.0,39.15,0.0651,0.83,0.054,3.66,1.66,44600.0,1050.0,42.8,1
2012,7,6,-140.16,39.18,0.235,0.83,0.195,3.78,1.68,168000.0,3980.0,217.0,1
2012,7,6,-139.31,39.25,0.00927,0.83,0.00769,3.55,1.7,6300.0,149.0,3.94,1
2012,7,7,-137.71,39.39,0.13,0.83,0.108,4.17,1.51,92400.0,2190.0,104.0,1
2012,7,8,-136.55,39.54,0.0311,0.83,0.0258,3.05,1.42,15200.0,360.0,11.5,1
2012,7,8,-135.02,39.79,0.4,0.83,0.332,3.11,1.41,198000.0,4690.0,265.0,1
2012,7,9,-133.67,39.9,0.121,0.83,0.1,2.92,1.29,51500.0,1220.0,51.1,1
2012,7,9,-132.29,39.96,0.0148,0.83,0.0123,1.53,1.32,3390.0,80.1,1.85,1
2012,7,10,-131.62,39.93,0.00281,0.83,0.00233,4.93,1.33,2080.0,49.2,1.02,1
2012,7,10,-130.27,39.96,0.0276,0.83,0.0229,6.41,1.43,28600.0,677.0,24.9,1
2012,7,11,-129.04,39.91,0.014,0.83,0.0116,10.1,2.09,33200.0,786.0,29.9,1
2012,7,11,-127.72,39.91,0.00194,0.83,0.00161,11.4,2.66,6650.0,157.0,4.21,1
2012,7,27,-123.25,37.49,0.0,0.83,0.0,4.07,1.38,0.0,0.0,0.0,1
2012,7,28,-122.27,36.42,0.0,0.83,0.0,8.56,1.35,0.0,0.0,0.0,1
2012,7,29,-121.23,34.6,0.0,0.83,0.0,11.9,2.18,0.0,0.0,0.0,1
2012,7,29,-120.27,34.15,0.0,0.83,0.0,7.54,1.72,0.0,0.0,0.0,1
2012,8,4,-118.41,33.58,0.00465,0.83,0.00386,2.75,1.41,2030.0,47.9,0.987,1
2012,8,5,-118.67,33.69,0.0,0.83,0.0,4.12,1.22,0.0,0.0,0.0,1
2012,8,5,-118.9,33.03,0.000808,0.83,0.000671,4.12,1.22,457.0,10.8,0.16,1
2012,8,6,-119.11,32.67,0.0,0.83,0.0,7.54,1.53,0.0,0.0,0.0,1
2012,8,7,-119.47,32.23,0.0,0.83,0.0,6.09,1.82,0.0,0.0,0.0,1
2012,8,7,-119.81,31.8,0.0,0.83,0.0,6.06,1.88,0.0,0.0,0.0,1
2012,9,19,-117.52,32.67,0.0,0.83,0.0,5.44,1.42,0.0,0.0,0.0,1
2012,9,19,-118.31,33.18,0.0,0.83,0.0,5.35,1.37,0.0,0.0,0.0,1
2012,9,20,-118.66,33.09,0.0,0.83,0.0,4.33,1.59,0.0,0.0,0.0,1
2012,9,20,-118.99,33.13,0.0,0.83,0.0,4.33,1.59,0.0,0.0,0.0,1
2012,9,21,-118.92,32.41,0.0,0.83,0.0,4.2,1.79,0.0,0.0,0.0,1
2012,9,21,-118.95,32.44,0.0,0.83,0.0,4.2,1.79,0.0,0.0,0.0,1
2012,9,22,-119.57,31.73,0.0,0.83,0.0,4.57,1.89,0.0,0.0,0.0,1
2012,9,22,-119.62,31.53,0.0,0.83,0.0,4.57,1.89,0.0,0.0,0.0,1
2012,9,23,-119.21,31.81,0.0,0.83,0.0,4.65,1.63,0.0,0.0,0.0,1
2012,10,5,-118.63,32.31,0.000772,0.83,0.000641,5.71,1.56,774.0,18.3,0.305,1
2012,10,5,-119.72,32.1,0.000904,0.83,0.00075,6.43,1.69,1110.0,26.2,0.473,1
2012,10,6,-120.82,31.88,0.0,0.83,0.0,7.76,1.91,0.0,0.0,0.0,1
2012,10,6,-121.57,31.81,0.00157,0.83,0.0013,6.21,1.9,2090.0,49.5,1.03,1
2012,10,7,-122.83,31.99,0.0,0.83,0.0,5.3,1.64,0.0,0.0,0.0,1
2012,10,7,-123.88,32.19,0.00633,0.83,0.00525,3.65,1.56,4070.0,96.3,2.31,1
2012,10,8,-124.41,32.63,0.025,0.83,0.0207,3.47,1.33,13000.0,308.0,9.56,1
2012,10,8,-125.58,33.02,0.0435,0.83,0.0361,3.15,1.3,20100.0,476.0,16.2,1
2012,10,9,-126.77,33.47,0.00846,0.83,0.00702,5.76,1.36,7470.0,177.0,4.85,1
2012,10,9,-127.77,33.47,0.178,0.83,0.148,5.91,1.42,169000.0,3990.0,217.0,1
2012,10,10,-128.55,32.96,0.00683,0.83,0.00567,6.98,1.55,8350.0,198.0,5.56,1
2012,10,10,-129.3,32.79,0.167,0.83,0.139,6.49,1.5,183000.0,4330.0,240.0,1
2012,10,11,-130.07,32.69,0.0825,0.83,0.0685,4.41,1.77,72800.0,1720.0,77.9,1
2012,10,11,-130.87,32.71,0.655,0.83,0.544,4.41,1.77,578000.0,13700.0,976.0,1
2012,10,11,-130.87,32.72,0.437,0.83,0.363,4.41,1.77,385000.0,9120.0,596.0,1
2012,10,12,-130.86,32.61,0.0122,0.83,0.0101,4.23,2.22,12900.0,305.0,9.43,1
2012,10,12,-131.55,32.95,0.083,0.83,0.0689,5.49,2.27,117000.0,2770.0,139.0,1
2012,10,13,-131.62,33.03,0.583,0.83,0.484,4.13,2.0,543000.0,12800.0,904.0,1
2012,10,13,-132.45,33.51,0.309,0.83,0.256,2.73,2.02,192000.0,4550.0,255.0,1
2012,10,13,-132.45,33.48,1.61,0.83,1.34,2.73,2.02,1000000.0,23700.0,1910.0,1
2012,10,14,-132.71,33.56,0.0221,0.83,0.0183,2.4,1.77,10600.0,250.0,7.41,1
2012,10,14,-133.46,33.7,0.0628,0.83,0.0521,1.88,1.74,23200.0,548.0,19.3,1
2012,10,15,-133.69,33.78,0.0622,0.83,0.0516,1.09,1.75,13300.0,316.0,9.83,1
2012,10,15,-134.27,33.9,0.559,0.83,0.464,1.22,1.83,141000.0,3330.0,174.0,1
2012,10,15,-134.28,33.92,0.323,0.83,0.268,1.22,1.83,81300.0,1920.0,89.2,1
2012,10,16,-134.72,33.88,0.0958,0.83,0.0795,2.16,2.25,52500.0,1240.0,52.3,1
2012,10,16,-135.44,33.57,24.6,0.83,20.4,1.77,2.28,11200000.0,265000.0,36300.0,1
2012,10,17,-135.75,33.44,0.0408,0.83,0.0339,4.49,2.05,42200.0,1000.0,40.1,1
2012,10,17,-136.21,33.26,1.41,0.83,1.17,4.82,2.02,1550000.0,36600.0,3250.0,1
2012,10,18,-136.94,33.05,0.828,0.83,0.687,4.86,1.94,883000.0,20900.0,1640.0,1
2012,10,18,-137.23,32.9,0.588,0.83,0.488,5.31,1.91,671000.0,15900.0,1170.0,1
2012,10,18,-137.23,32.89,1.45,0.83,1.2,5.31,1.91,1650000.0,39100.0,3520.0,1
2012,10,19,-138.06,32.55,0.153,0.83,0.127,7.49,1.85,239000.0,5660.0,333.0,1
2012,10,19,-138.57,32.26,0.563,0.83,0.467,7.49,1.85,880000.0,20800.0,1630.0,1
2012,10,19,-138.96,32.1,0.216,0.83,0.179,7.49,1.85,338000.0,7990.0,507.0,1
2012,10,20,-139.1,32.05,0.28,0.83,0.232,8.18,2.19,565000.0,13400.0,949.0,1
2012,10,20,-139.09,32.02,0.296,0.83,0.246,8.18,2.19,597000.0,14100.0,1020.0,1
2012,10,20,-139.38,31.97,0.539,0.83,0.447,8.71,2.35,1240000.0,29500.0,2490.0,1
2012,10,21,-139.63,31.88,4.36,0.83,3.62,4.7,1.96,4530000.0,107000.0,12000.0,1
2012,10,21,-139.58,31.91,0.593,0.83,0.492,4.7,1.96,616000.0,14600.0,1050.0,1
2012,10,22,-139.97,31.68,0.044,0.83,0.0365,7.62,2.1,79300.0,1880.0,86.5,1
2012,10,22,-140.34,31.32,0.247,0.83,0.205,7.37,2.1,430000.0,10200.0,681.0,1
2012,10,22,-140.33,31.31,0.125,0.83,0.104,7.37,2.1,218000.0,5150.0,297.0,1
2012,10,22,-140.44,30.99,0.137,0.83,0.114,5.99,1.88,174000.0,4110.0,225.0,1
2012,10,22,-140.56,30.66,0.189,0.83,0.157,5.99,1.88,239000.0,5670.0,333.0,1
2012,10,23,-140.62,30.48,0.308,0.83,0.256,4.59,2.59,412000.0,9750.0,646.0,1
2012,10,23,-140.68,30.26,0.673,0.83,0.559,4.59,2.59,900000.0,21300.0,1680.0,1
2012,10,23,-140.73,30.14,4.04,0.83,3.35,4.59,2.59,5410000.0,128000.0,14900.0,1
2012,10,24,-140.87,30.09,3.89,0.83,3.23,3.64,2.36,3770000.0,89200.0,9620.0,1
2012,10,24,-141.21,30.14,2.96,0.83,2.46,4.2,2.3,3220000.0,76200.0,7940.0,1
2012,10,24,-141.55,30.1,0.282,0.83,0.234,4.2,2.3,307000.0,7260.0,451.0,1
2012,10,25,-142.03,30.01,0.0285,0.83,0.0237,7.6,1.78,43500.0,1030.0,41.6,1
2012,10,25,-142.31,30.02,0.137,0.83,0.114,7.6,1.78,209000.0,4950.0,283.0,1
2012,10,25,-142.67,30.01,0.272,0.83,0.226,7.6,1.78,415000.0,9830.0,652.0,1
2012,10,25,-143.2,30.03,0.0882,0.83,0.0732,7.47,1.78,132000.0,3130.0,161.0,1
2012,10,26,-143.6,30.05,0.041,0.83,0.034,8.22,1.83,69600.0,1650.0,73.8,1
2012,10,26,-143.97,30.03,0.105,0.83,0.0871,8.22,1.83,178000.0,4220.0,232.0,1
2012,10,26,-144.02,30.04,0.0957,0.83,0.0794,8.32,1.84,165000.0,3910.0,212.0,1
2012,10,26,-144.21,30.03,0.156,0.83,0.129,8.32,1.84,270000.0,6380.0,385.0,1
2012,10,26,-144.55,30.01,0.0326,0.83,0.0271,8.32,1.84,56300.0,1330.0,57.0,1
2012,10,27,-144.79,30.01,0.17,0.83,0.141,6.92,2.09,278000.0,6570.0,399.0,1
2012,10,27,-145.06,30.07,0.391,0.83,0.325,7.35,2.31,747000.0,17700.0,1330.0,1
2012,10,27,-145.26,30.16,0.241,0.83,0.2,7.35,2.31,460000.0,10900.0,740.0,1
2012,10,27,-145.28,30.21,0.194,0.83,0.161,7.35,2.31,371000.0,8770.0,568.0,1
2012,10,27,-145.53,30.27,0.0907,0.83,0.0753,7.35,2.31,173000.0,4100.0,225.0,1
2012,10,28,-145.75,30.42,0.535,0.83,0.444,6.85,3.03,1250000.0,29600.0,2510.0,1
2012,10,28,-145.75,30.43,0.551,0.83,0.457,6.85,3.03,1290000.0,30500.0,2600.0,1
2012,10,28,-145.63,30.05,2.36,0.83,1.96,6.85,3.03,5520000.0,131000.0,15300.0,1
2012,10,29,-145.62,30.04,0.726,0.83,0.603,5.66,2.63,1220000.0,28900.0,2430.0,1
2012,10,29,-145.79,29.89,1.33,0.83,1.1,6.3,2.57,2430000.0,57400.0,5620.0,1
2012,10,30,-145.88,29.21,0.652,0.83,0.541,5.69,2.81,1180000.0,27800.0,2320.0,1
2012,10,30,-145.94,29.1,0.257,0.83,0.213,5.69,2.81,464000.0,11000.0,746.0,1
2012,10,30,-146.16,28.54,1.91,0.83,1.59,3.26,2.74,1920000.0,45400.0,4220.0,1
2012,10,30,-146.15,28.55,1.14,0.83,0.946,3.26,2.74,1150000.0,27100.0,2250.0,1
2012,10,30,-146.25,28.23,0.543,0.83,0.451,3.26,2.74,546000.0,12900.0,910.0,1
2012,10,30,-146.44,27.73,2.83,0.83,2.35,3.26,2.64,2740000.0,64900.0,6520.0,1
2012,10,31,-146.78,27.03,2.17,0.83,1.8,4.01,2.55,2500000.0,59200.0,5830.0,1
2012,10,31,-147.16,26.22,1.16,0.83,0.963,1.56,2.47,503000.0,11900.0,824.0,1
2012,11,1,-147.62,25.3,2.28,0.83,1.89,2.95,1.88,1420000.0,33700.0,2930.0,1
2012,11,1,-147.63,25.32,0.141,0.83,0.117,2.95,1.88,88000.0,2080.0,98.2,1
2012,11,1,-147.76,25.02,0.241,0.83,0.2,2.95,1.88,150000.0,3560.0,189.0,1
2012,11,1,-148.3,24.51,0.157,0.83,0.13,3.02,1.83,97700.0,2310.0,112.0,1
2012,11,2,-148.76,24.17,0.283,0.83,0.235,3.12,1.35,134000.0,3180.0,165.0,1
2012,11,2,-149.11,23.91,0.157,0.83,0.13,4.43,1.38,108000.0,2560.0,126.0,1
2012,11,3,-149.94,23.15,0.0,0.83,0.0,6.0,1.38,0.0,0.0,0.0,1
2012,11,3,-150.29,22.89,0.0135,0.83,0.0112,6.06,1.42,13100.0,310.0,9.61,1
2012,11,3,-150.78,22.52,0.117,0.83,0.0971,6.06,1.42,113000.0,2690.0,134.0,1
2012,11,3,-151.03,22.3,0.0136,0.83,0.0113,5.47,1.41,11800.0,280.0,8.49,1
2012,11,4,-151.42,21.95,0.0126,0.83,0.0105,7.2,1.81,18500.0,439.0,14.7,1
2012,11,4,-151.71,21.66,0.0113,0.83,0.00938,7.2,1.81,16600.0,394.0,12.9,1
2012,11,4,-152.02,21.39,0.0409,0.83,0.0339,7.03,1.77,57300.0,1360.0,58.2,1
2012,11,4,-152.35,21.14,0.0355,0.83,0.0295,7.03,1.77,49700.0,1180.0,48.9,1
2012,11,5,-153.0,20.61,0.0249,0.83,0.0207,7.31,2.63,54000.0,1280.0,54.2,1
2012,11,5,-153.52,20.28,0.00308,0.83,0.00256,6.91,2.57,6150.0,146.0,3.82,1
2012,11,5,-153.81,20.09,0.0104,0.83,0.00863,6.91,2.57,20800.0,492.0,16.9,1
2012,11,5,-154.11,19.77,0.00857,0.83,0.00711,6.67,2.39,15400.0,364.0,11.7,1
2012,11,17,-157.92,20.68,0.000798,0.83,0.000662,11.1,2.91,2910.0,68.9,1.53,1
2012,11,19,-157.98,19.31,0.00817,0.83,0.00678,9.14,2.33,19700.0,465.0,15.8,1
2012,11,20,-157.69,15.92,0.0,0.83,0.0,9.15,2.65,0.0,0.0,0.0,1
2012,11,21,-157.17,14.2,0.0097,0.83,0.00805,8.72,2.67,25400.0,602.0,21.6,1
2012,11,22,-156.91,12.51,0.0,0.83,0.0,8.0,2.53,0.0,0.0,0.0,1
2012,11,23,-156.07,10.56,0.00907,0.83,0.00753,8.52,2.53,22000.0,521.0,18.1,1
2012,11,24,-155.21,8.03,0.00669,0.83,0.00555,4.8,2.29,8300.0,196.0,5.51,1
2012,11,25,-155.18,5.9,0.00309,0.83,0.00256,5.54,2.16,4180.0,98.8,2.38,1
2012,11,26,-156.12,4.21,0.00103,0.83,0.000855,6.58,1.97,1510.0,35.6,0.687,1
2012,11,27,-157.37,2.29,0.0,0.83,0.0,5.91,1.82,0.0,0.0,0.0,1
2012,12,2,-157.69,1.59,0.0,0.83,0.0,5.82,2.16,0.0,0.0,0.0,1
2012,12,3,-157.71,1.56,0.0,0.83,0.0,7.48,2.31,0.0,0.0,0.0,1
2012,12,3,-158.11,0.75,0.0,0.83,0.0,6.5,2.31,0.0,0.0,0.0,1
2012,12,5,-157.9,0.59,0.00271,0.83,0.00225,7.25,2.24,4960.0,117.0,2.94,1
2012,12,4,-158.06,-0.4,0.000982,0.83,0.000815,8.05,2.32,2060.0,48.9,1.01,1
2012,12,5,-157.85,-1.22,0.00132,0.83,0.0011,7.19,2.24,2400.0,56.7,1.21,1
2012,12,5,-157.77,-2.01,0.0,0.83,0.0,6.74,2.24,0.0,0.0,0.0,1
2012,12,6,-157.67,-2.94,0.0,0.83,0.0,6.49,2.36,0.0,0.0,0.0,1
2012,12,6,-157.24,-3.43,0.0,0.83,0.0,6.38,2.29,0.0,0.0,0.0,1
2012,12,7,-156.56,-3.84,0.0,0.83,0.0,4.85,2.1,0.0,0.0,0.0,1
2012,12,7,-156.07,-4.5,0.0,0.83,0.0,3.65,2.06,0.0,0.0,0.0,1
2012,12,8,-155.03,-5.3,0.0,0.83,0.0,2.52,1.87,0.0,0.0,0.0,1
2012,12,8,-154.25,-6.08,0.0,0.83,0.0,3.4,1.87,0.0,0.0,0.0,1
2012,12,9,-153.76,-6.66,0.0011,0.83,0.000913,7.86,1.94,1900.0,44.9,0.91,1
2012,12,9,-153.21,-7.46,0.00363,0.83,0.00301,8.61,2.07,7280.0,172.0,4.69,1
2012,12,10,-152.54,-8.22,0.00348,0.83,0.00289,8.54,2.09,7010.0,166.0,4.48,1
2012,12,10,-152.05,-8.9,0.00132,0.83,0.0011,8.54,2.09,2660.0,62.9,1.37,1
2012,12,11,-151.53,-9.71,0.00104,0.83,0.000863,9.96,2.29,2680.0,63.4,1.39,1
2012,12,11,-151.11,-10.8,0.0,0.83,0.0,10.6,2.47,0.0,0.0,0.0,1
2012,12,12,-151.35,-11.53,0.0,0.83,0.0,9.89,2.59,0.0,0.0,0.0,1
2012,12,12,-151.21,-12.41,0.0,0.83,0.0,10.1,2.74,0.0,0.0,0.0,1
2012,12,13,-151.08,-13.28,0.00938,0.83,0.00779,8.93,2.61,24600.0,583.0,20.8,1
2012,12,13,-151.31,-13.85,0.00126,0.83,0.00105,8.93,2.61,3310.0,78.3,1.79,1
2012,12,20,-150.79,-17.11,0.0015,0.83,0.00124,5.61,2.84,2690.0,63.6,1.39,1
2016,12,6,99.3243,-6.7269,0.0224,1.0,0.0224,4.77,1.7,24600.0,583.0,20.8,2
2016,12,6,98.447,-6.5651,0.0124,1.0,0.0124,5.82,1.92,18800.0,444.0,14.9,2
2016,12,7,95.1541,-6.0231,0.143,1.0,0.143,7.01,1.98,270000.0,6390.0,386.0,2
2016,12,7,93.714,-7.7756,0.275,1.0,0.275,5.41,1.78,360000.0,8520.0,548.0,2
2016,12,8,90.5055,-7.2394,0.313,1.0,0.313,2.74,1.43,166000.0,3930.0,213.0,2
2016,12,8,89.6485,-7.095,0.0534,1.0,0.0534,3.35,1.42,34600.0,818.0,31.4,2
2016,12,9,89.3661,-7.4429,0.058,1.0,0.058,2.64,1.55,32200.0,763.0,28.8,2
2016,12,10,88.3502,-9.8404,0.0281,1.0,0.0281,5.01,1.73,33100.0,783.0,29.8,2
2016,12,11,87.7971,-9.6339,0.547,1.0,0.547,4.97,2.26,832000.0,19700.0,1520.0,2
2016,12,12,87.4278,-10.9859,0.219,1.0,0.219,6.68,2.76,548000.0,13000.0,914.0,2
2016,12,13,87.1943,-9.1035,0.42,1.0,0.42,1.47,2.8,234000.0,5540.0,324.0,2
2016,12,14,86.2566,-10.3523,0.592,1.0,0.592,5.43,2.76,1200000.0,28500.0,2390.0,2
2016,12,15,85.9873,-11.9069,0.118,1.0,0.118,8.84,2.57,365000.0,8630.0,557.0,2
2016,12,16,86.351,-11.6708,0.188,1.0,0.188,7.9,2.12,427000.0,10100.0,675.0,2
2016,12,16,87.4013,-12.9195,2.99,1.0,2.99,7.3,2.02,6000000.0,142000.0,17000.0,2
2016,12,17,89.6969,-13.2947,0.0488,1.0,0.0488,6.91,1.88,86200.0,2040.0,95.8,2
2016,12,17,89.8142,-13.2046,0.171,1.0,0.171,6.91,1.88,302000.0,7150.0,442.0,2
2016,12,18,92.3219,-15.4213,0.00458,1.0,0.00458,10.2,2.57,16200.0,384.0,12.5,2
2016,12,18,92.5417,-15.2239,0.0595,1.0,0.0595,10.2,2.57,211000.0,4990.0,285.0,2
2016,12,19,95.0406,-17.5228,0.0669,1.0,0.0669,8.33,2.63,199000.0,4700.0,265.0,2
2016,12,20,95.286,-17.3602,0.0133,1.0,0.0133,7.17,2.36,30600.0,723.0,27.0,2
2016,12,20,96.5486,-18.5121,0.0246,1.0,0.0246,7.7,2.43,62500.0,1480.0,64.8,2
2016,12,21,98.9625,-20.8861,0.187,1.0,0.187,7.98,2.27,460000.0,10900.0,739.0,2
2016,12,22,101.3991,-21.2444,0.0188,1.0,0.0188,8.79,2.31,51900.0,1230.0,51.5,2
2016,12,22,102.5353,-22.473,0.0418,1.0,0.0418,9.46,2.34,126000.0,2980.0,152.0,2
2016,12,23,104.952,-24.8701,0.088,1.0,0.088,7.9,2.71,256000.0,6060.0,362.0,2
2016,12,23,105.9532,-24.2042,0.0647,1.0,0.0647,9.16,2.83,228000.0,5390.0,314.0,2
2016,12,24,108.2842,-26.6675,0.00452,1.0,0.00452,10.5,3.36,21700.0,513.0,17.8,2
2016,12,24,109.3647,-27.9693,0.396,1.0,0.396,10.4,3.43,1920000.0,45500.0,4230.0,2
2017,1,22,128.7495,-59.8202,0.106,1.0,0.106,3.55,2.19,112000.0,2650.0,132.0,2
2017,1,23,134.5226,-54.5604,0.00388,1.0,0.00388,10.7,2.88,16300.0,385.0,12.5,2
2017,1,25,143.6274,-46.8317,0.00398,1.0,0.00398,13.6,4.56,33500.0,793.0,30.2,2
2017,11,14,138.52,32.4016,0.489,1.0,0.489,8.4,1.82,1010000.0,24000.0,1940.0,2
2017,11,14,137.8399,30.7594,0.158,1.0,0.158,6.98,1.83,274000.0,6480.0,392.0,2
2017,11,15,136.3552,27.4694,0.26,1.0,0.26,8.49,1.76,529000.0,12500.0,875.0,2
2017,11,15,135.7352,25.9792,0.388,1.0,0.388,6.79,1.54,551000.0,13000.0,922.0,2
2017,11,16,134.4728,22.9917,0.0662,1.0,0.0662,10.3,1.96,182000.0,4320.0,239.0,2
2017,11,16,133.8991,21.519,0.0572,1.0,0.0572,8.42,1.89,123000.0,2920.0,148.0,2
2017,11,17,132.6815,18.532,0.125,1.0,0.125,9.01,1.8,275000.0,6500.0,394.0,2
2017,11,17,132.0522,17.0454,0.0436,1.0,0.0436,8.92,1.74,91900.0,2180.0,104.0,2
2017,11,18,130.8809,14.0186,0.131,1.0,0.131,5.22,1.74,162000.0,3820.0,206.0,2
2017,11,18,130.2707,12.5048,0.174,1.0,0.174,5.08,1.57,189000.0,4470.0,249.0,2
2017,12,3,99.6148,-7.9532,0.0857,1.0,0.0857,5.06,1.84,108000.0,2560.0,126.0,2
2017,12,3,98.0571,-7.9793,0.338,1.0,0.338,5.35,1.82,448000.0,10600.0,715.0,2
2017,12,4,94.9486,-7.9668,0.0512,1.0,0.0512,4.89,1.85,63000.0,1490.0,65.3,2
2017,12,4,93.4179,-7.4673,0.16,1.0,0.16,4.29,1.87,174000.0,4130.0,226.0,2
2017,12,5,90.9905,-8.9331,0.343,1.0,0.343,6.86,1.82,581000.0,13700.0,982.0,2
2017,12,6,89.7368,-8.2591,0.764,1.0,0.764,2.95,1.86,569000.0,13500.0,957.0,2
